title,href,date,city,theatre,price,type,subclass,status
舞蹈诗剧《只此青绿》--舞绘《千里江山图》,https://detail.damai.cn/item.htm?id=895952396200,2025.09.26-09.27,哈尔滨,哈尔滨大剧院-歌剧厅,80-880,话剧歌剧,音乐剧,售票中
话剧《艺术》,https://detail.damai.cn/item.htm?id=928076990472,2025.06.21 周六 19:00,上海,大零号湾文化艺术中心,80-580,话剧歌剧,话剧,售票中
曹禺经典话剧《雷雨》 邯郸站,https://detail.damai.cn/item.htm?id=915415364468,2025.10.25 周六 19:30,邯郸,邯郸市工人剧院,180-580,话剧歌剧,话剧,售票中
2025年度浙江省“传统戏曲演出季”越剧《十八双绣花鞋》,https://detail.damai.cn/item.htm?id=933078392491,2025.06.13 周五 19:30,杭州,浙江胜利剧院,100,曲苑杂坛,戏曲,售票中
湛江海滨人喜剧 | 湛江本土六月脱口秀@海滨人space,https://detail.damai.cn/item.htm?id=919044396742,2025.06.14-06.24,湛江,湛江海滨人Space,25.9-128,曲苑杂坛,其他,售票中
《与光同行·侦心不改—遇见“大侦探”》主题展,https://detail.damai.cn/item.htm?id=889645849616,2025.06.01-06.17,广州,MOVI COSMOS 末未宇宙艺术中心,98,展览休闲,展会,售票中
爱·永恒一理查德·克莱德曼2025钢琴音乐会金华站,https://detail.damai.cn/item.htm?id=901101683891,2025.08.08 周五 19:30,金华,中国婺剧院 大剧场,380-1280,音乐会,其他,售票中
《笙与管风琴的对话》 阎惠昌与香港中乐团2025音乐会,https://detail.damai.cn/item.htm?id=925143509811,2025.06.13 周五 19:30,北京,(通州区)北京艺术中心-音乐厅-国家大剧院分址,80-380,音乐会,其他,售票中
笑吧喜剧 | 马军脱口秀专场《人生短短急个球》| 脱口秀综艺卡司|“王炸”全国脱口秀大赛总冠军,https://detail.damai.cn/item.htm?id=930473189233,2025.06.14 周六 19:30,合肥,笑吧喜剧空间(脱口秀剧场),59-158,曲苑杂坛,其他,售票中
单人剧《女孩与男孩》,https://detail.damai.cn/item.htm?id=929587159786,2025.08.02-08.17,上海,茉莉花剧场,80-580,话剧歌剧,话剧,售票中
【越韵唱响长三角】第二十三届越剧大展演-上海越剧院一团《玉蜻蜓》,https://detail.damai.cn/item.htm?id=913227191862,2025.06.20 周五 19:30,绍兴,绍兴大剧院,30-480,曲苑杂坛,戏曲,售票中
【哈尔滨首演】东映原版动漫舞台剧《屁屁老爹&屁屁侦探——伟大的联手》,https://detail.damai.cn/item.htm?id=930562755664,2025.08.17 周日 15:00,哈尔滨,哈尔滨国际会展体育中心环球剧场,72-720,儿童亲子,,售票中
都市民谣音乐会|夏夜之梦|乐队专场|解压情侣约会必打卡,https://detail.damai.cn/item.htm?id=913019720836,2025.06.12-06.15,深圳,深圳新空间黑匣子剧场(福田岗厦店),29-520,演唱会,livehouse,售票中
今夜无人入睡/地表最热意大利西班牙歌剧之恋 The Lyric Passion上海站,https://detail.damai.cn/item.htm?id=932716660939,2025.10.25 周六,上海,久事·上海商城剧院,179-999,话剧歌剧,音乐剧,售票中
录耳Lur:「行进之声」五周年公路巡演·北京站,https://detail.damai.cn/item.htm?id=925155348078,2025.06.14 周六 20:30,北京,疆进酒·OMNI SPACE,99-120,演唱会,livehouse,售票中
国家京剧院“这里有戏”京剧《三打祝家庄》,https://detail.damai.cn/item.htm?id=930977465900,2025.07.19 周六 19:30,北京,北京人民剧场,100-280,曲苑杂坛,戏曲,售票中
会说笑喜剧｜万冰冰脱口秀个人专场《不懂事儿》,https://detail.damai.cn/item.htm?id=930213839792,2025.06.13 周五 19:30,杭州,杭州来福士中心7楼 会说笑脱口秀剧场,128,曲苑杂坛,其他,售票中
舞剧《敦煌归来》武汉站,https://detail.damai.cn/item.htm?id=904216598855,2025.09.17-09.18,武汉,武汉琴台大剧院,80-580,话剧歌剧,音乐剧,售票中
[长春首展]《镜像与裂变》安迪·沃霍尔艺术展,https://detail.damai.cn/item.htm?id=907021461301,2025.05.01-07.20,长春,空·美术馆,22.9-49.9,展览休闲,展会,售票中
《侠骨丹心 · 百年交响》纪念金庸诞辰百年武侠金曲大型交响音乐会,https://detail.damai.cn/item.htm?id=918022394965,2025.06.20 周五 19:30,武汉,武汉琴台音乐厅,100-580,音乐会,其他,售票中
开心麻花悬疑作怪喜剧《同学会不会》,https://detail.damai.cn/item.htm?id=931105834619,2025.07.18-07.19,厦门,厦门开心麻花人民剧场,80-480,话剧歌剧,话剧,售票中
奥斯卡·罗曼耶卓（O叔）钢琴独奏音乐会-天津站,https://detail.damai.cn/item.htm?id=908451371031,2025.11.15 周六 19:30,天津,天津大剧院音乐厅,99-580,音乐会,其他,售票中
《笑迎八方相声大会》——金霏陈曦领衔,https://detail.damai.cn/item.htm?id=921973653884,2025.06.22 周日 19:30,济宁,济宁大剧院,50-300,曲苑杂坛,其他,售票中
【爆笑周末】欢乐喜剧麦@友点喜剧丨南宁剧场地铁站D出站口即到@旭泰小剧场,https://detail.damai.cn/item.htm?id=928542964798,2025.06.13-06.29,南宁,旭泰小剧场,59.9-116,曲苑杂坛,其他,售票中
钟楼&回民街必看精品脱口秀【偶尔喜剧】周一至周日每天演出持续爆笑|即兴吐糟解压|综艺卡司|场场爆满,https://detail.damai.cn/item.htm?id=884911017204,2025.06.12-06.24,西安,偶尔喜剧脱口秀(西安钟楼店),68-178,曲苑杂坛,其他,售票中
番禺四海城脱口秀【双人特惠】【大咖精品秀】每周晚七点半|轻松解压|情侣约会|野喜特色小剧场,https://detail.damai.cn/item.htm?id=914518838225,2025.06.12-07.02,广州,野喜剧场,98-158,曲苑杂坛,其他,售票中
本能實業「烈日独行」二〇二五 巡演 上海站,https://detail.damai.cn/item.htm?id=921829829819,2025.06.15 周日 20:00,上海,瓦肆 VAS ear(普陀沪西店),118-138,演唱会,livehouse,售票中
「海笑剧场」脱口秀“盲盒” 欢乐解压不踩雷 (国贸上邦百汇城),https://detail.damai.cn/item.htm?id=934578069089,2025.06.13-06.27,海口,海笑剧场,18,曲苑杂坛,其他,售票中
亚洲大型全男班现代舞秀《无名之辈》常州站,https://detail.damai.cn/item.htm?id=894166831803,2025.06.20-06.22,常州,凤凰谷大剧院-大剧场,126-680,话剧歌剧,音乐剧,售票中
大型仿真情景式儿童剧《奇幻恐龙世界》,https://detail.damai.cn/item.htm?id=927588715607,2025.06.28 周六 15:30,重庆,重庆国际马戏城,40-280,儿童亲子,,售票中
【成都新津站】重大革命历史题材舞台剧《觉醒之破晓1921》,https://detail.damai.cn/item.htm?id=931156937869,2025.06.28 周六 17:00,成都,成都耀莱影城新津店,19.9-200,话剧歌剧,话剧,售票中
迷心｜小狗的骨头「kiss to kiss，breath to breath」 双专场,https://detail.damai.cn/item.htm?id=932537268078,2025.06.22 周日 20:00,上海,育音堂(音乐公园店),90-120,演唱会,livehouse,售票中
“龙门榜”巡演（宁波站）评弹流派演唱会,https://detail.damai.cn/item.htm?id=922285791803,2025.06.15 周日 14:00,宁波,天然舞台·大剧场,60-180,曲苑杂坛,戏曲,售票中
有点艺思艺术馆,https://detail.damai.cn/item.htm?id=921971515342,2025.05.13-06.30,上海,有点艺思艺术馆,19.9-49.9,展览休闲,特色体验,售票中
Air Supply 50周年纪念演唱会 - 澳门站,https://detail.damai.cn/item.htm?id=907960493156,2025.09.06 周六 17:00,中国澳门,[澳门百老汇] - 百老汇舞台,598-1498,演唱会,其他,售票中
2025八喜•第九届打开艺术之门——超级飞侠亲子舞台剧《小爱的奇幻旅程》,https://detail.damai.cn/item.htm?id=934495684347,2025.07.31 周四 19:30,绍兴,西施大剧院,30-120,儿童亲子,,售票中
开心麻花发颠爆笑新戏《谢同学不杀之恩》,https://detail.damai.cn/item.htm?id=927968145478,2025.07.16-07.20,上海,艺海剧院--小剧场,199-599,话剧歌剧,话剧,售票中
【西南首展】数码宝贝-永远的青春沉浸式主题展,https://detail.damai.cn/item.htm?id=897536172811,2025.04.04-06.22,重庆,重庆大坪龙湖时代天街D馆,69-209,展览休闲,展会,售票中
喜剧《蒋公的面子》（大剧场）,https://detail.damai.cn/item.htm?id=902503601915,2025.08.30 周六 19:30,重庆,重庆大剧院,180-580,话剧歌剧,话剧,售票中
解放碑|非遗国潮艺术团变脸秀·原声社国粹非遗绝活秀|八一广场天天演,https://detail.damai.cn/item.htm?id=912629288040,2025.06.12-06.18,重庆,原声社演艺茶馆(解放碑八一广场店),28-118,曲苑杂坛,戏曲,售票中
【六一特惠】国家地理“百年魅力·天生出彩”经典影像大展-哈尔滨站,https://detail.damai.cn/item.htm?id=902282420463,2025.04.02-08.31,哈尔滨,哈尔滨西城红场美术馆,19-88,展览休闲,展会,售票中
国家京剧院“这里有戏”京剧《杨家将》,https://detail.damai.cn/item.htm?id=932077676125,2025.07.04 周五 19:30,北京,北京人民剧场,100-280,曲苑杂坛,戏曲,售票中
圆谷正版授权奥特曼系列舞台剧《奥特传奇第3部外星生物来袭》,https://detail.damai.cn/item.htm?id=925962575562,2025.10.19 周日 14:30,南通,南通大剧院-歌剧厅,100-480,儿童亲子,,售票中
中文原创音乐剧《人间失格》,https://detail.damai.cn/item.htm?id=889605435092,2025.06.14 周六 19:30,天津,天津大剧院歌剧厅,80-980,话剧歌剧,音乐剧,售票中
1956星剧场·沉浸式互动戏剧《玩家The Life 2.0》,https://detail.damai.cn/item.htm?id=919154953282,2025.06.13-06.15,盐城,1956星剧场,260-450,话剧歌剧,话剧,售票中
【三里屯】民谣沉醉夜—“告白之夜”演唱会：民谣摇滚金曲多元曲风|致敬经典|荧光棒大合唱|暖心告白互动,https://detail.damai.cn/item.htm?id=876710659079,2025.06.13-06.29,北京,乐亦俱乐部(三里屯SOHO店),58-488,演唱会,livehouse,售票中
淮安有麦脱口秀|愉快不快主打秀|全国头部演员精选|约会、脱单、组团开心,https://detail.damai.cn/item.htm?id=927864478058,2025.07.12 周六 19:30,淮安,有麦喜剧脱口秀(淮安水渡口万达影城店),58-149,曲苑杂坛,其他,售票中
杭州青年合唱团「岁月如歌」流行合唱专场音乐会,https://detail.damai.cn/item.htm?id=914565541278,2025.06.21 周六 19:30,石家庄,河北省艺术中心大剧院,78-680,音乐会,其他,售票中
俄罗斯莫斯科芭蕾舞团《天鹅湖》,https://detail.damai.cn/item.htm?id=908363230127,2025.06.22 周日 19:30,上海,交通银行前滩31演艺中心 · 大剧场,180-680,舞蹈芭蕾,舞蹈,售票中
成都城市音乐厅交响乐团24-25乐季 老肖与海顿,https://detail.damai.cn/item.htm?id=922472072697,2025.06.13 周五 19:30,成都,成都城市音乐厅·音乐厅,180,音乐会,其他,售票中
【限时4折】《卡农》《天空之城》世界名曲浪漫烛光音乐会,https://detail.damai.cn/item.htm?id=934902189614,2025.07.26 周六 16:30,南昌,南昌青花剧场,20-380,音乐会,其他,售票中
京剧《杨家将》「春满梨园」江苏紫金大剧院2025春日戏曲季 南京市文旅消费政府补贴剧目,https://detail.damai.cn/item.htm?id=910534555744,2025.06.22 周日 14:00,南京,江苏紫金大剧院,80-580,曲苑杂坛,戏曲,售票中
6月13日海宇单口喜剧专场《不纯粹》肆笑喜剧,https://detail.damai.cn/item.htm?id=926791588173,2025.06.13 周五 19:30,福州,肆笑脱口秀(东街口大洋百货店),99-128,曲苑杂坛,其他,售票中
《疯狂的废纸世界》,https://detail.damai.cn/item.htm?id=932136621404,2025.07.05 周六 19:30,长沙,湖南大剧院,120-380,儿童亲子,,售票中
为人民绽放——国家艺术基金优秀舞蹈节目展演,https://detail.damai.cn/item.htm?id=921729400394,2025.06.16-06.17,沈阳,辽宁大剧院,80-480,舞蹈芭蕾,舞蹈,售票中
杨梅单口喜剧主打秀《命中注定我爱我》|四个二喜剧@湖滨in77工联CC,https://detail.damai.cn/item.htm?id=928385364532,2025.06.14 周六 19:30,杭州,西湖湖滨四个二喜剧空间脱口秀,99-188,曲苑杂坛,其他,售票中
「洄响团团转」莉莉周她说X悲劇薬方 联合专场,https://detail.damai.cn/item.htm?id=906055353272,2025.06.28 周六 20:00,深圳,NUBOND AIR,158-298,演唱会,livehouse,售票中
《呼唤光的名字吧·经典奥特曼主题展》(深圳),https://detail.damai.cn/item.htm?id=924092402448,2025.05.31-11.30,深圳,100艺术馆·经典奥特曼主题展(欢乐港湾店),468-558,展览休闲,展会,售票中
帆布小镇「花絮」2025巡演 嘉兴站,https://detail.damai.cn/item.htm?id=907946227613,2025.07.12 周六 20:00,嘉兴,536艺术空间 中山电影院,120-199,演唱会,livehouse,售票中
沉浸戏剧《摩天大楼》（中文版首演）,https://detail.damai.cn/item.htm?id=912161376973,2025.06.13-06.14,上海,朵云书院旗舰店,299,话剧歌剧,话剧,售票中
2025第二十七届成都星幻动漫节【成都漫展】,https://detail.damai.cn/item.htm?id=917544146598,2025.06.15 周日 10:00,成都,星空派对(王府井店),50-1168,展览休闲,展会,售票中
乔治・兰多——我想描绘生命,https://detail.damai.cn/item.htm?id=919831608199,2025.05.24-08.22,上海,上海久事美术馆,48-58,展览休闲,展会,售票中
长安大戏院6月13日 “与朋友共”系列演出之 京剧《杨家将》,https://detail.damai.cn/item.htm?id=911788005433,2025.06.13 周五 19:30,北京,长安大戏院,80-800,曲苑杂坛,戏曲,售票中
"Hugo x 撑台脚live""另一个镜头下""2025个人巡演联合广州站专场",https://detail.damai.cn/item.htm?id=922265334899,2025.06.28 周六 19:30,广州,MAO Livehouse广州中大店(二号馆),88-168,演唱会,livehouse,售票中
声之灵——乌仁娜2025巡演 广州站,https://detail.damai.cn/item.htm?id=932976059385,2025.07.06 周日 19:30,广州,声音共和Livehouse,180-699,演唱会,livehouse,售票中
世界著名童话偶型剧《匹诺曹历险记》,https://detail.damai.cn/item.htm?id=917415009427,2025.06.14-06.15,广州,木偶艺术剧院,80-268,儿童亲子,,售票中
经典童话芭蕾舞剧《美人鱼》,https://detail.damai.cn/item.htm?id=920971140057,2025.07.23 周三 19:30,台州,温岭大剧院,50-588,儿童亲子,,售票中
Carsick Cars「口Aha」2025 TOUR 长春站,https://detail.damai.cn/item.htm?id=915704105855,2025.06.20 周五 20:00,长春,乐活LIVEHOUSE,150-180,演唱会,livehouse,售票中
齐藤健太萨克斯独奏音乐会丨上海夏季音乐节,https://detail.damai.cn/item.htm?id=927220656172,2025.07.04 周五 19:45,上海,捷豹上海交响音乐厅-演艺厅,100-300,音乐会,其他,售票中
（红河站）云南省大剧院第三届“舞”限精彩·舞蹈润行——精品舞剧展演季舞剧《杜甫》,https://detail.damai.cn/item.htm?id=913992539000,2025.06.14 周六 20:00,红河,红河大剧院,350-780,话剧歌剧,音乐剧,售票中
2025年洛阳市“中原文化大舞台”流行乐演唱会《鎏光织忆 ·岁月如歌》,https://detail.damai.cn/item.htm?id=936442700559,2025.06.20 周五 19:30,洛阳,正大文化交流中心,10-20,演唱会,其他,售票中
【江阴】亚洲大型全男班现代舞秀《无名之辈》,https://detail.damai.cn/item.htm?id=899308076134,2025.06.17 周二 19:30,无锡,江阴大剧院,162-480,舞蹈芭蕾,舞蹈,售票中
南京市文旅消费政府补贴剧目 2025世界舞蹈剧场——中央芭蕾舞团古典芭蕾舞剧《舞姬》,https://detail.damai.cn/item.htm?id=898418474930,2025.07.11-07.12,南京,江苏大剧院-歌剧厅,76-1368,话剧歌剧,音乐剧,售票中
过载脱口秀|6月13日 柳三便《我们与爱的距离》单口喜剧个人专场|双井头|过载小剧场,https://detail.damai.cn/item.htm?id=930540762817,2025.06.13 周五 19:30,温州,过载小剧场,108-200,曲苑杂坛,其他,售票中
【第二张半价】“侠骨丹心”纪念金庸诞辰百年 武侠金曲交响音乐会,https://detail.damai.cn/item.htm?id=909328220166,2025.06.15 周日 19:30,广州,广州中山纪念堂,100-870,音乐会,其他,售票中
北京舞蹈学院原创舞剧《唱支山歌给党听》昆明站,https://detail.damai.cn/item.htm?id=900653925152,2025.06.21-06.22,昆明,昆明剧院大剧场,280-780,话剧歌剧,音乐剧,售票中
原创话剧《大清相国》,https://detail.damai.cn/item.htm?id=917004496542,2025.06.25-07.06,上海,上海话剧艺术中心-艺术剧院,180-580,话剧歌剧,话剧,售票中
【南京东路】第一百货精品脱口秀|多人特惠|爆笑喜剧疯狂来袭,https://detail.damai.cn/item.htm?id=907963958522,2025.06.12-06.29,上海,橘子脱口秀俱乐部,31-268,曲苑杂坛,其他,售票中
广州芭蕾舞剧院 芭蕾舞剧《白蛇传》,https://detail.damai.cn/item.htm?id=923563210358,2025.07.04-07.05,北京,天桥剧场,80-680,话剧歌剧,音乐剧,售票中
欢乐亲子魔术秀 | 周末嗨沉浸式互动表演——四个二喜剧@长兴传媒集团记忆剧场,https://detail.damai.cn/item.htm?id=932664912045,2025.06.14 周六,湖州,长兴传媒集团记忆剧场,99-349,儿童亲子,,售票中
舞剧《丝路花雨》,https://detail.damai.cn/item.htm?id=927434729240,2025.06.20 周五 19:30,阜阳,阜阳大剧院-大剧场,80-880,话剧歌剧,音乐剧,售票中
